head_initial,head_initial_greek,word_form_head,word_form_dependent,word_form_head_greek,word_form_dependent_greek,pos_head,pos_dependent,pos_head_greek,pos_dependent_greek,rel_head,rel_head_greek,givenness_status,number_dependents,number_dependents_greek,mood_verb,mood_verb_greek,clause_type,clause_type_greek
True,True,birunnun,ina,ἐκύκλωσαν,αὐτὸν,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,False,hahis,saiwala,αἴρεις,ψυχὴν,verb,common noun,verb,common noun,principale,principale,new,1,2.0,indicative,indicative,principale finita,principale finita
False,False,tauja,þoei,ποιῶ,ἃ,verb,relative pronoun,verb,relative pronoun,relativa,relativa,,0,0.0,indicative,indicative,relativa finita,relativa finita
True,True,kann,þo,γινώσκω,αὐτά,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,laistjand,mik,ἀκολουθοῦσίν,μοι,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,True,giba,libain,δίδωμι,ζωὴν,verb,common noun,verb,common noun,principale coordinata,principale coordinata,non_spec,1,1.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,frawilwiþ,þo,ἁρπάσει,αὐτὰ,verb,demonstrative pronoun,verb,personal pronoun,principale,principale coordinata,old,0,0.0,indicative,indicative,principale finita,principale coordinata finita
False,False,fragaf,þatei,δέδωκέν,ὃ,verb,relative pronoun,verb,relative pronoun,relativa soggettiva,relativa soggettiva,,0,0.0,indicative,indicative,relativa soggettiva finita,relativa soggettiva finita
True,,frawilwan,þo,ἁρπάζειν,,verb,demonstrative pronoun,verb,,open predication,open predication,,0,,infinitive,infinitive,open predication non finita,open predication non finita
True,True,nemun,stainans,Ἐβάστασαν,λίθους,verb,common noun,verb,common noun,principale,principale,non_spec,0,0.0,indicative,indicative,principale finita,principale finita
False,False,ataugida,waurstwa,ἔδειξα,ἔργα,verb,common noun,verb,common noun,principale,principale,quant,3,2.0,indicative,indicative,principale finita,principale finita
True,False,staineiþ,mik,λιθάζετε,ἐμὲ,verb,personal pronoun,verb,personal pronoun,principale,principale,old,0,0.0,indicative,indicative,principale finita,principale finita
True,True,stainjam,þuk,λιθάζομέν,σε,verb,personal pronoun,verb,personal pronoun,principale,principale,old,0,0.0,indicative,indicative,principale finita,principale finita
True,True,taujis,þuk,ποιεῖς,σεαυτὸν,verb,personal pronoun,verb,personal reflexive pronoun,,,old,1,0.0,indicative,indicative,,
False,False,qaþ,jainans,εἶπεν,ἐκείνους,verb,demonstrative pronoun,verb,demonstrative pronoun,subordinata avverbiale coordinata,subordinata avverbiale coordinata,old,1,1.0,indicative,indicative,subordinata avverbiale coordinata finita,subordinata avverbiale coordinata finita
False,False,gaweihaida,þanei,ἡγίασεν,ὃν,verb,relative pronoun,verb,relative pronoun,relativa oggettiva coordinata,relativa oggettiva coordinata,,0,0.0,indicative,indicative,relativa oggettiva coordinata finita,relativa oggettiva coordinata finita
True,True,taujau,waurstwa,ποιῶ,ἔργα,verb,common noun,verb,common noun,,,old,1,2.0,optative,indicative,,
False,False,gafahan,ina,πιάσαι,αὐτὸν,verb,personal pronoun,verb,personal pronoun,open predication,open predication,old,0,0.0,infinitive,infinitive,open predication non finita,open predication non finita
True,True,gatawida,ainohun,ἐποίησεν,οὐδέν,verb,indefinite pronoun,verb,indefinite pronoun,principale coordinata,principale,info_unannotatable,2,0.0,indicative,indicative,principale coordinata finita,principale finita
False,False,qaþ,þatei,εἶπεν,ὅσα,verb,relative pronoun,verb,relative pronoun,aux,relativa,,0,0.0,indicative,indicative,aux finita,relativa finita
True,True,salboda,fraujan,ἀλείψασα,κύριον,verb,common noun,verb,common noun,open predication in coordinazione,open predication in coordinazione,old,0,1.0,indicative,participle,open predication in coordinazione finita,open predication in coordinazione non finita
True,True,biswarb,fotuns,ἐκμάξασα,πόδας,verb,common noun,verb,common noun,open predication in coordinazione,open predication in coordinazione,new,1,2.0,indicative,participle,open predication in coordinazione finita,open predication in coordinazione non finita
False,False,frijos,þanei,φιλεῖς,ὃν,verb,relative pronoun,verb,relative pronoun,relativa soggettiva,relativa soggettiva,,0,0.0,indicative,indicative,relativa soggettiva finita,relativa soggettiva finita
False,False,afwairpan,þuk,λιθάσαι,σε,verb,personal pronoun,verb,personal pronoun,open predication,open predication,old,0,0.0,infinitive,infinitive,open predication non finita,open predication non finita
False,False,gasaiƕiþ,liuhaþ,βλέπει,φῶς,verb,common noun,verb,common noun,,,acc_gen,1,2.0,indicative,indicative,,
False,False,qaþ,þo,εἶπεν,ταῦτα,verb,demonstrative pronoun,verb,demonstrative pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,uswakjau,ina,ἐξυπνίσω,αὐτόν,verb,personal pronoun,verb,personal pronoun,,,old,0,0.0,optative,subjunctive,,
True,True,bigat,ina,εὗρεν,αὐτὸν,verb,personal pronoun,verb,personal pronoun,principale,principale,old,0,0.0,indicative,indicative,principale finita,principale finita
True,True,gaþrafstidedeina,ijos,παραμυθήσωνται,αὐτὰς,verb,personal pronoun,verb,personal pronoun,,,old,0,0.0,optative,subjunctive,,
True,True,wiþraïddja,ina,ὑπήντησεν,αὐτῷ,verb,personal pronoun,verb,personal pronoun,principale,principale,old,0,0.0,indicative,indicative,principale finita,principale finita
False,False,gibiþ,þisƕah,δώσει,ὅσα,verb,indefinite pronoun,verb,relative pronoun,subordinata completiva,subordinata completiva,,1,0.0,indicative,indicative,subordinata completiva finita,subordinata completiva finita
True,True,bidjis,guþ,αἰτήσῃ,θεόν,verb,common noun,verb,common noun,relativa,relativa oggettiva,acc_gen,0,1.0,indicative,subjunctive,relativa finita,relativa oggettiva finita
True,True,galaubeis,þata,πιστεύεις,τοῦτο,verb,demonstrative pronoun,verb,demonstrative pronoun,principale,principale,old,0,0.0,indicative,indicative,principale finita,principale finita
False,False,qiþandei,þata,εἰποῦσα,τοῦτο,verb,demonstrative pronoun,verb,demonstrative pronoun,open predication,open predication,old,0,0.0,participle,participle,open predication non finita,open predication non finita
True,True,wopida,Marjan,ἐφώνησεν,Μαριὰμ,verb,proper noun,verb,proper noun,principale coordinata,principale coordinata,old_inact,1,1.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,haitiþ,þuk,φωνεῖ,σε,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,þrafstjandans,ija,παραμυθούμενοι,αὐτήν,verb,personal pronoun,verb,personal pronoun,open predication,relativa coordinata,old,0,0.0,participle,participle,open predication non finita,relativa coordinata non finita
True,True,gasaiƕandans,Marjan,ἰδόντες,Μαριὰμ,verb,proper noun,verb,proper noun,open predication,open predication,old,0,1.0,participle,participle,open predication non finita,open predication non finita
True,True,gasaiƕandei,ina,ἰδοῦσα,αὐτὸν,verb,personal pronoun,verb,personal pronoun,open predication,open predication,old,0,0.0,participle,participle,open predication non finita,open predication non finita
True,True,gasaƕ,ija,εἶδεν,αὐτὴν,verb,personal pronoun,verb,personal pronoun,subordinata avverbiale coordinata,subordinata avverbiale coordinata,old,0,0.0,indicative,indicative,subordinata avverbiale coordinata finita,subordinata avverbiale coordinata finita
True,True,inwagida,sik,ἐτάραξεν,ἑαυτόν,verb,personal reflexive pronoun,verb,personal reflexive pronoun,principale coordinata,principale coordinata,old,1,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,lagideduþ,ina,τεθείκατε,αὐτόν,verb,personal pronoun,verb,personal pronoun,principale,principale,old,0,0.0,indicative,indicative,principale finita,principale finita
True,True,frioda,ina,ἐφίλει,αὐτόν,verb,personal pronoun,verb,personal pronoun,principale,subordinata completiva,old,0,0.0,indicative,indicative,principale finita,subordinata completiva finita
True,True,uslauk,augona,ἀνοίξας,ὀφθαλμοὺς,verb,common noun,verb,common noun,relativa,relativa,new,0,2.0,indicative,participle,relativa finita,relativa non finita
True,True,afnimiþ,stain,ἄρατε,λίθον,verb,common noun,verb,common noun,principale,principale,acc_sit,1,1.0,imperative,imperative,principale finita,principale finita
True,True,gasaiƕis,wulþu,ὄψῃ,δόξαν,verb,common noun,verb,common noun,subordinata completiva,subordinata completiva,old_inact,1,2.0,indicative,indicative,subordinata completiva finita,subordinata completiva finita
True,True,ushofun,stain,ἦραν,λίθον,verb,common noun,verb,common noun,principale,principale,old,2,1.0,indicative,indicative,principale finita,principale finita
True,True,uz-hof,augona,ἦρεν,ὀφθαλμοὺς,verb,common noun,verb,common noun,principale coordinata,principale coordinata,acc_inf,0,1.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,False,insandides,mik,ἀπέστειλας,με,verb,personal pronoun,verb,personal pronoun,subordinata completiva,subordinata completiva,old,0,0.0,indicative,indicative,subordinata completiva finita,subordinata completiva finita
False,False,qiþands,þata,εἰπὼν,ταῦτα,verb,demonstrative pronoun,verb,demonstrative pronoun,open predication,open predication,old,0,0.0,participle,participle,open predication non finita,open predication non finita
True,True,andbindiþ,ina,λύσατε,αὐτὸν,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,imperative,imperative,principale coordinata finita,principale coordinata finita
False,False,gatawida,þatei,ἐποίησεν,ἃ,verb,relative pronoun,verb,relative pronoun,relativa oggettiva,relativa oggettiva,,0,0.0,indicative,indicative,relativa oggettiva finita,relativa oggettiva finita
False,False,gatawida,þatei,ἐποίησεν,ἃ,verb,relative pronoun,verb,relative pronoun,relativa oggettiva,relativa oggettiva,,0,0.0,indicative,indicative,relativa oggettiva finita,relativa oggettiva finita
False,False,urraisida,þanei,ἤγειρεν,ὃν,verb,relative pronoun,verb,relative pronoun,relativa,relativa,,0,0.0,indicative,indicative,relativa finita,relativa finita
True,True,gawaurhtedun,nahtamat,ἐποίησαν,δεῖπνον,verb,common noun,verb,common noun,principale coordinata,principale coordinata,non_spec,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,nam,pund,λαβοῦσα,λίτραν,verb,common noun,verb,common noun,principale coordinata,open predication,new,1,1.0,indicative,participle,principale coordinata finita,open predication non finita
True,True,gasalboda,fotuns,ἤλειψεν,πόδας,verb,common noun,verb,common noun,principale coordinata,principale coordinata,new,0,2.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,biswarb,fotuns,ἐξέμαξεν,πόδας,verb,common noun,verb,common noun,principale coordinata,principale coordinata,old,1,2.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,False,galewjan,ina,παραδιδόναι,αὐτὸν,verb,personal pronoun,verb,personal pronoun,open predication,open predication,old,0,0.0,infinitive,infinitive,open predication non finita,open predication non finita
False,True,qaþ,þat,εἶπεν,τοῦτο,verb,demonstrative pronoun,verb,demonstrative pronoun,principale,principale,old,0,0.0,indicative,indicative,principale finita,principale finita
False,False,habaida,arka,ἔχων,γλωσσόκομον,verb,common noun,verb,common noun,subordinata avverbiale coordinata,open predication,acc_inf,0,1.0,indicative,participle,subordinata avverbiale coordinata finita,open predication non finita
True,True,let,ija,ἄφες,αὐτήν,verb,personal pronoun,verb,personal pronoun,principale,principale,old,0,0.0,imperative,imperative,principale finita,principale finita
True,True,fastaida,þata,τηρήσῃ,αὐτό,verb,demonstrative pronoun,verb,personal pronoun,principale,,old,0,0.0,indicative,subjunctive,principale finita,
False,False,habaiþ,mik,ἔχετε,ἐμὲ,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale,old,0,0.0,indicative,indicative,principale coordinata finita,principale finita
False,False,seƕeina,Lazaru,ἴδωσιν,Λάζαρον,verb,proper noun,verb,proper noun,,,old,2,3.0,optative,subjunctive,,
False,False,urraisida,þanei,ἤγειρεν,ὃν,verb,relative pronoun,verb,relative pronoun,relativa,relativa,,0,0.0,indicative,indicative,relativa finita,relativa finita
